febA    chA1    chA2    febB    chB1    chB2    x       y
-1	0	1	-4	0	1	100	100
-1	2	3	-4	2	3	150	100
-1	4	5	-4	4	5	200	100
-1	6	7	-4	6	7	250	100
-1	8	9	-4	8	9	300	100
-1	10	11	-4	10	11	350	100
-1	12	13	-4	12	13	400	100
-1	14	15	-4	14	15	450	100
-1	16	17	-4	16	17	500	100
-1	18	19	-4	18	19	550	100
-1	20	21	-4	20	21	600	100
-1	22	23	-4	22	23	650	100
-1	24	25	-4	24	25	700	100
-1	26	27	-4	26	27	750	100
-1	28	29	-4	28	29	800	100
-1	30	31	-4	30	31	850	100
-1	32	33	-4	32	33	142	70
-1	34	35	-4	34	35	192	70
-1	36	37	-4	36	37	242	70
-1	38	39	-4	38	39	292	70
-1	40	41	-4	40	41	342	70
-1	42	43	-4	42	43	392	70
-1	44	45	-4	44	45	442	70
-1	46	47	-4	46	47	492	70
-1	48	49	-4	48	49	542	70
-1	50	51	-4	50	51	592	70
-1	52	53	-4	52	53	642	70
-1	54	55	-4	54	55	692	70
-1	56	57	-4	56	57	742	70
-1	58	59	-4	58	59	792	70
-1	60	61	-4	60	61	842	70
-1	62	63	-4	62	63	892	70
0	0	1	-5	0	1	184	40
0	2	3	-5	2	3	234	40
0	4	5	-5	4	5	284	40
0	6	7	-5	6	7	334	40
0	8	9	-5	8	9	384	40
0	10	11	-5	10	11	434	40
0	12	13	-5	12	13	484	40
0	14	15	-5	14	15	534	40
0	16	17	-5	16	17	584	40
0	18	19	-5	18	19	634	40
0	20	21	-5	20	21	684	40
0	22	23	-5	22	23	734	40
0	24	25	-5	24	25	784	40
0	26	27	-5	26	27	834	40
0	28	29	-5	28	29	884	40
0	30	31	-5	30	31	934	40
0	32	33	-5	32	33	226	10
0	34	35	-5	34	35	276	10
0	36	37	-5	36	37	326	10
0	38	39	-5	38	39	376	10
0	40	41	-5	40	41	426	10
0	42	43	-5	42	43	476	10
0	44	45	-5	44	45	526	10
0	46	47	-5	46	47	576	10
0	48	49	-5	48	49	626	10
0	50	51	-5	50	51	676	10
0	52	53	-5	52	53	726	10
0	54	55	-5	54	55	776	10
0	56	57	-5	56	57	826	10
0	58	59	-5	58	59	876	10
0	60	61	-5	60	61	926	10
0	62	63	-5	62	63	976	10
1	0	1	-6	0	1	100	-100
1	2	3	-6	2	3	150	-100
1	4	5	-6	4	5	200	-100
1	6	7	-6	6	7	250	-100
1	8	9	-6	8	9	300	-100
1	10	11	-6	10	11	350	-100
1	12	13	-6	12	13	400	-100
1	14	15	-6	14	15	450	-100
1	16	17	-6	16	17	500	-100
1	18	19	-6	18	19	550	-100
1	20	21	-6	20	21	600	-100
1	22	23	-6	22	23	650	-100
1	24	25	-6	24	25	700	-100
1	26	27	-6	26	27	750	-100
1	28	29	-6	28	29	800	-100
1	30	31	-6	30	31	850	-100
1	32	33	-6	32	33	142	-130
1	34	35	-6	34	35	192	-130
1	36	37	-6	36	37	242	-130
1	38	39	-6	38	39	292	-130
1	40	41	-6	40	41	342	-130
1	42	43	-6	42	43	392	-130
1	44	45	-6	44	45	442	-130
1	46	47	-6	46	47	492	-130
1	48	49	-6	48	49	542	-130
1	50	51	-6	50	51	592	-130
1	52	53	-6	52	53	642	-130
1	54	55	-6	54	55	692	-130
1	56	57	-6	56	57	742	-130
1	58	59	-6	58	59	792	-130
1	60	61	-6	60	61	842	-130
1	62	63	-6	62	63	892	-130
2	0	1	-7	0	1	184	-160
2	2	3	-7	2	3	234	-160
2	4	5	-7	4	5	284	-160
2	6	7	-7	6	7	334	-160
2	8	9	-7	8	9	384	-160
2	10	11	-7	10	11	434	-160
2	12	13	-7	12	13	484	-160
2	14	15	-7	14	15	534	-160
2	16	17	-7	16	17	584	-160
2	18	19	-7	18	19	634	-160
2	20	21	-7	20	21	684	-160
2	22	23	-7	22	23	734	-160
2	24	25	-7	24	25	784	-160
2	26	27	-7	26	27	834	-160
2	28	29	-7	28	29	884	-160
2	30	31	-7	30	31	934	-160
2	32	33	-7	32	33	226	-190
2	34	35	-7	34	35	276	-190
2	36	37	-7	36	37	326	-190
2	38	39	-7	38	39	376	-190
2	40	41	-7	40	41	426	-190
2	42	43	-7	42	43	476	-190
2	44	45	-7	44	45	526	-190
2	46	47	-7	46	47	576	-190
2	48	49	-7	48	49	626	-190
2	50	51	-7	50	51	676	-190
2	52	53	-7	52	53	726	-190
2	54	55	-7	54	55	776	-190
2	56	57	-7	56	57	826	-190
2	58	59	-7	58	59	876	-190
2	60	61	-7	60	61	926	-190
2	62	63	-7	62	63	976	-190
3	0	1	-8	0	1	100	-300
3	2	3	-8	2	3	150	-300
3	4	5	-8	4	5	200	-300
3	6	7	-8	6	7	250	-300
3	8	9	-8	8	9	300	-300
3	10	11	-8	10	11	350	-300
3	12	13	-8	12	13	400	-300
3	14	15	-8	14	15	450	-300
3	16	17	-8	16	17	500	-300
3	18	19	-8	18	19	550	-300
3	20	21	-8	20	21	600	-300
3	22	23	-8	22	23	650	-300
3	24	25	-8	24	25	700	-300
3	26	27	-8	26	27	750	-300
3	28	29	-8	28	29	800	-300
3	30	31	-8	30	31	850	-300
3	32	33	-8	32	33	142	-330
3	34	35	-8	34	35	192	-330
3	36	37	-8	36	37	242	-330
3	38	39	-8	38	39	292	-330
3	40	41	-8	40	41	342	-330
3	42	43	-8	42	43	392	-330
3	44	45	-8	44	45	442	-330
3	46	47	-8	46	47	492	-330
3	48	49	-8	48	49	542	-330
3	50	51	-8	50	51	592	-330
3	52	53	-8	52	53	642	-330
3	54	55	-8	54	55	692	-330
3	56	57	-8	56	57	742	-330
3	58	59	-8	58	59	792	-330
3	60	61	-8	60	61	842	-330
3	62	63	-8	62	63	892	-330
-2	0	1	-9	0	1	184	-360
-2	2	3	-9	2	3	234	-360
-2	4	5	-9	4	5	284	-360
-2	6	7	-9	6	7	334	-360
-2	8	9	-9	8	9	384	-360
