febA    chA1    chA2    febB    chB1    chB2    x       y
0	0	1	2	0	1	100	100
0	2	3	2	2	3	150	100
0	4	5	2	4	5	200	100
0	6	7	2	6	7	250	100
0	8	9	2	8	9	300	100
0	10	11	2	10	11	350	100
0	12	13	2	12	13	400	100
0	14	15	2	14	15	450	100
0	16	17	2	16	17	500	100
0	18	19	2	18	19	550	100
0	20	21	2	20	21	600	100
0	22	23	2	22	23	650	100
0	24	25	2	24	25	700	100
0	26	27	2	26	27	750	100
0	28	29	2	28	29	800	100
0	30	31	2	30	31	850	100
0	32	33	2	32	33	142	70
0	34	35	2	34	35	192	70
0	36	37	2	36	37	242	70
0	38	39	2	38	39	292	70
0	40	41	2	40	41	342	70
0	42	43	2	42	43	392	70
0	44	45	2	44	45	442	70
0	46	47	2	46	47	492	70
0	48	49	2	48	49	542	70
0	50	51	2	50	51	592	70
0	52	53	2	52	53	642	70
0	54	55	2	54	55	692	70
0	56	57	2	56	57	742	70
0	58	59	2	58	59	792	70
0	60	61	2	60	61	842	70
0	62	63	2	62	63	892	70
1	0	1	3	0	1	16	160
1	2	3	3	2	3	66	160
1	4	5	3	4	5	116	160
1	6	7	3	6	7	166	160
1	8	9	3	8	9	216	160
1	10	11	3	10	11	266	160
1	12	13	3	12	13	316	160
1	14	15	3	14	15	366	160
1	16	17	3	16	17	416	160
1	18	19	3	18	19	466	160
1	20	21	3	20	21	516	160
1	22	23	3	22	23	566	160
1	24	25	3	24	25	616	160
1	26	27	3	26	27	666	160
1	28	29	3	28	29	716	160
1	30	31	3	30	31	766	160
1	32	33	3	32	33	58	130
1	34	35	3	34	35	108	130
1	36	37	3	36	37	158	130
1	38	39	3	38	39	208	130
1	40	41	3	40	41	258	130
1	42	43	3	42	43	308	130
1	44	45	3	44	45	358	130
1	46	47	3	46	47	408	130
1	48	49	3	48	49	458	130
1	50	51	3	50	51	508	130
1	52	53	3	52	53	558	130
1	54	55	3	54	55	608	130
1	56	57	3	56	57	658	130
1	58	59	3	58	59	708	130
1	60	61	3	60	61	758	130
1	62	63	3	62	63	808	130
